"Customweb_BNPMercanetCw::The transaction cannot be refunded online.","The transaction cannot be refunded online."
"Customweb_BNPMercanetCw::The transaction failed with error code !code.","The transaction failed with error code !code."
"Customweb_BNPMercanetCw::The transaction is a duplicated of an other transaction. Therefore it is refused.","De transactie is een gedupliceerde van een andere transactie. Daarom wordt geweigerd."
"Customweb_BNPMercanetCw::The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"Customweb_BNPMercanetCw::The transaction is pending.","De transactie is in behandeling."
"Customweb_BNPMercanetCw::The transaction reference was not found in the remote system.","De referentie-transactie werd niet gevonden in het systeem op afstand."
"Customweb_BNPMercanetCw::The transaction update feature is not active on this account","The transaction update feature is not active on this account"
"Customweb_BNPMercanetCw::The transaction was canceld by the customer.","De transactie werd geannuleerd door de klant."
"Customweb_BNPMercanetCw::The validation time indicates how many days the authorization is valid. It has to be captured in this time period","The validation time indicates how many days the authorization is valid. It has to be captured in this time period"
"Customweb_BNPMercanetCw::The whole transaction is cancelled.","De gehele transactie is geannuleerd."
"Customweb_BNPMercanetCw::There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"Customweb_BNPMercanetCw::There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Er is een probleem bij de verwerking van uw betaling. Neem contact op met de winkel eigenaar om ervoor te zorgen dat uw bestelling is succesvol geplaatst."
"Customweb_BNPMercanetCw::There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"Customweb_BNPMercanetCw::There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"Customweb_BNPMercanetCw::There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"Customweb_BNPMercanetCw::There seems to be a problem with the BNP Paribas Mercanet module.","Er lijkt een probleem met de BNP Paribas Mercanet module zijn."
"Customweb_BNPMercanetCw::There was an error validating the login and password.","There was an error validating the login and password."
"Customweb_BNPMercanetCw::This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"Customweb_BNPMercanetCw::This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed.","This is a brief installation instruction of the main and most important installation steps. It is important that you strictly follow the check-list. Only by doing so, the secure usage in correspondence with all security regulations can be guaranteed."
"Customweb_BNPMercanetCw::This operation is not activated on your merchant account.","Deze bewerking wordt niet geactiveerd op uw merchant account."
"Customweb_BNPMercanetCw::This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. If you disable this function, you have to manually capture the transaction before it expires We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have.","This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. If you disable this function, you have to manually capture the transaction before it expires We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have."
"Customweb_BNPMercanetCw::This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have.","This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have."
"Customweb_BNPMercanetCw::This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the BNP Paribas Mercanet account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the BNP Paribas Mercanet account."
"Customweb_BNPMercanetCw::This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"Customweb_BNPMercanetCw::This status is set, when the payment was successfull and it is authorized.","Deze status wordt ingesteld, wanneer de betaling is gelukt en het is toegelaten."
"Customweb_BNPMercanetCw::This transaction is already closed for further captures.","Deze transactie is gesloten en geen verdere gegevens worden gemaakt."
"Customweb_BNPMercanetCw::This transaction is already closed for further refunds.","Deze transactie werd gesloten voor meer credits."
"Customweb_BNPMercanetCw::This transaction is not in a valid state to be captured","This transaction is not in a valid state to be captured"
"Customweb_BNPMercanetCw::This transaction no longer exists.","This transaction no longer exists."
"Customweb_BNPMercanetCw::Timeout for pending payments (min)","Time-out voor lopende betalingen (min)"
"Customweb_BNPMercanetCw::Titel","Titel"
"Customweb_BNPMercanetCw::Title","Title"
"Customweb_BNPMercanetCw::Title of the payment method","Naam van de betalingsmethode"
"Customweb_BNPMercanetCw::Total","Totaal"
"Customweb_BNPMercanetCw::Total Shipping Charges","Totale verzendkosten"
"Customweb_BNPMercanetCw::Track order history","Track order history"
"Customweb_BNPMercanetCw::Transaction","Transaction"
"Customweb_BNPMercanetCw::Transaction Authorized","Geautoriseerde transactie"
"Customweb_BNPMercanetCw::Transaction Cancelled","Transactie geannuleerd"
"Customweb_BNPMercanetCw::Transaction Captured","Transactie opgenomen"
"Customweb_BNPMercanetCw::Transaction History","Transaction History"
"Customweb_BNPMercanetCw::Transaction Id","Transaction Id"
"Customweb_BNPMercanetCw::Transaction Paid","Transactie betaald"
"Customweb_BNPMercanetCw::Transaction Reference Prefix","Transaction Reference Prefix"
"Customweb_BNPMercanetCw::Transaction Uncertain","Transactie is onzeker"
"Customweb_BNPMercanetCw::Transaction Updates","Transaction Updates"
"Customweb_BNPMercanetCw::Transaction cancelled successfully","Transactie met succes geannuleerd"
"Customweb_BNPMercanetCw::Transaction captured successfully","Transactie met succes gevangen"
"Customweb_BNPMercanetCw::Transaction history","Overzicht transactie"
"Customweb_BNPMercanetCw::Transaction was authorized over the deferred authorization mechanism.","Transactie werd toegestaan ​​over de uitgestelde autorisatiemechanisme."
"Customweb_BNPMercanetCw::Transactions","Transactions"
"Customweb_BNPMercanetCw::Unable to decode the server response.","Kan de server te decoderen."
"Customweb_BNPMercanetCw::Unable to save the invoice.","Niet in staat om de factuur op te slaan."
"Customweb_BNPMercanetCw::Uncertain Status","Uncertain Status"
"Customweb_BNPMercanetCw::Uncertain transactions","Onzekere transacties"
"Customweb_BNPMercanetCw::Update","Update"
"Customweb_BNPMercanetCw::Update Qty's","Hoeveelheden update"
"Customweb_BNPMercanetCw::Update interval for payments","Update Intervall voor betalingen"
"Customweb_BNPMercanetCw::Use Base Currency","Use Base Currency"
"Customweb_BNPMercanetCw::Use Default","Gebruik standaardinstellingen"
"Customweb_BNPMercanetCw::Use base currency","Use base currency"
"Customweb_BNPMercanetCw::V PAY","V PAY"
"Customweb_BNPMercanetCw::VISA","VISA"
"Customweb_BNPMercanetCw::VISA Electron","VISA Electron"
"Customweb_BNPMercanetCw::Validation","Bevestiging"
"Customweb_BNPMercanetCw::Validation Time","Validation Time"
"Customweb_BNPMercanetCw::Velocity Card","Velocity Card"
"Customweb_BNPMercanetCw::Velocity Customer Id","Velocity Customer Id"
"Customweb_BNPMercanetCw::Velocity IP","Velocity IP"
"Customweb_BNPMercanetCw::Version","Version"
"Customweb_BNPMercanetCw::View","View"
"Customweb_BNPMercanetCw::Visa Electron","Visa Electron"
"Customweb_BNPMercanetCw::Wait On Success Page","Wait On Success Page"
"Customweb_BNPMercanetCw::We cannot get the transaction instance.","We cannot get the transaction instance."
"Customweb_BNPMercanetCw::We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We ervaren een probleem met uw betaling extensie van sellxed. Voor meer informatie kunt u terecht op de configuratie pagina van de plugin."
"Customweb_BNPMercanetCw::When the store is not available (network outage, server failure or any other outage), when the feedback of BNP Paribas Mercanet is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of BNP Paribas Mercanet is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"Customweb_BNPMercanetCw::When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"Customweb_BNPMercanetCw::White Card","White Card"
"Customweb_BNPMercanetCw::Year","Jaar"
"Customweb_BNPMercanetCw::Yes","Ja"
"Customweb_BNPMercanetCw::Yes, use images for the brand selection.","Yes, use images for the brand selection."
"Customweb_BNPMercanetCw::You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"Customweb_BNPMercanetCw::You can decide on the order status new orders should have after they are processed successfully.","Definiër de order status, die met succes werden verwerkt."
"Customweb_BNPMercanetCw::You can decide on the order status new orders should have that have an uncertain authorization status.","Definiër de order status, die een onzekere status hebben."
"Customweb_BNPMercanetCw::You can restrict the usable cards for this payment method by this setting. Only the selected one can be used by the customer.","U kunt de bruikbare kaarten voor deze betaalmethode beperken door deze instelling. Alleen geselecteerde kan worden gebruikt door de klant."
"Customweb_BNPMercanetCw::You can specify the order status for new orders that have an uncertain authorisation status.","U kunt de status van de bestelling voor nieuwe orders die een onzekere status van machtiging te geven."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are captured either directly after the order or manually in the backend.","U kunt de status van de bestelling voor bestellingen die ofwel zijn vastgelegd direct na de bestelling of handmatig in de backend specificeren."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are refused after being in a uncertain state.","You can specify the order status for orders that are refused after being in a uncertain state."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are successful after being in a uncertain state.","You can specify the order status for orders that are successful after being in a uncertain state."
"Customweb_BNPMercanetCw::You can specify the order status when an order is cancelled.","U kunt de status van de bestelling aangeven wanneer een bestelling wordt geannuleerd."
"Customweb_BNPMercanetCw::You created the order.","You created the order."
"Customweb_BNPMercanetCw::You have an invalid distance selling contract.","Je hebt een ongeldig verkoop op afstand contract."
"Customweb_BNPMercanetCw::You have no stored aliases.","You have no stored aliases."
"Customweb_BNPMercanetCw::You have to enter a card number.","Je moet een kaartnummer in te voeren."
"Customweb_BNPMercanetCw::You have to enter bank code of your bank.","Je moet bankcode van uw bank in te voeren."
"Customweb_BNPMercanetCw::You have to enter commercial number of you company.","Je moet commerciële aantal van jullie bedrijf in te voeren."
"Customweb_BNPMercanetCw::You have to enter either the CVC code or the issue number of your card.","Je moet ofwel de CVC-code of het nummer van afgifte van uw kaart in te voeren."
"Customweb_BNPMercanetCw::You have to enter sales tax number of you company.","Je moet omzetbelasting aantal van jullie bedrijf in te voeren."
"Customweb_BNPMercanetCw::You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"Customweb_BNPMercanetCw::You have to enter the BIC.","Je moet de BIC in te voeren."
"Customweb_BNPMercanetCw::You have to enter the CVC code from your card.","U moet de CVC uw kaart in te voeren."
"Customweb_BNPMercanetCw::You have to enter the IBAN.","Je moet de IBAN in te voeren."
"Customweb_BNPMercanetCw::You have to enter the account holder name on the card.","Je moet de naam rekeninghouder op de kaart in te voeren."
"Customweb_BNPMercanetCw::You have to enter the account holder name.","Je moet de naam van de rekeninghouder te voeren."
"Customweb_BNPMercanetCw::You have to enter the card holder name on the card.","U moet de kaarthouder in te voeren."
"Customweb_BNPMercanetCw::You have to enter the location of your bank.","Je moet de locatie van uw bank in te voeren."
"Customweb_BNPMercanetCw::You have to enter the name of the account owner.","Je moet de rekeninghouder te voeren."
"Customweb_BNPMercanetCw::You have to enter the name of your bank.","Je moet de naam van uw bank in te voeren."
"Customweb_BNPMercanetCw::You have to enter your IBAN Number.","Je moet voer uw IBAN-nummer."
"Customweb_BNPMercanetCw::You have to enter your bank account number.","Je moet het rekeningnummer van uw bankrekening in te voeren."
"Customweb_BNPMercanetCw::You have to enter your social security number.","U moet uw sofi-nummer in te voeren."
"Customweb_BNPMercanetCw::You may choose one of the cards you paid before on this site.","U kunt kiezen uit een eerder gebruikte kaart:"
"Customweb_BNPMercanetCw::You may choose one of your stored payment details.","You may choose one of your stored payment details."
"Customweb_BNPMercanetCw::You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"Customweb_BNPMercanetCw::Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Customweb_BNPMercanetCw::BNPMercanetCw Aliases","BNPMercanetCw Alias"
"Customweb_BNPMercanetCw::____paymentMethodName____","____paymentMethodName____"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Aliases","BNP Paribas Mercanet Aliases"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Error","Fout met BNP Paribas Mercanet"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Parameters","BNP Paribas Mercanet Parameters"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Refund Items","BNP Paribas Mercanet Refund Items"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Section","BNP Paribas Mercanet Section"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Transactions","BNP Paribas Mercanet Transactions"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet:","BNP Paribas Mercanet:"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet: Alias Management","BNP Paribas Mercanet: Alias Management"
"Customweb_BNPMercanetCw::customweb ltd","customweb ltd"
"Customweb_BNPMercanetCw::no","no"
"Customweb_BNPMercanetCw::or","or"
"Customweb_BNPMercanetCw::yes","yes"
